top_speed_kmh,battery_capacity_kwh,number_of_cells,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,towing_capacity_kg,cargo_volume_l,seats,length_mm,width_mm,height_mm,battery_type_Lithium-ion,fast_charge_port_CCS,fast_charge_port_CHAdeMO,drivetrain_AWD,drivetrain_FWD,drivetrain_RWD,segment_A - Mini,segment_B - Compact,segment_C - Medium,segment_D - Large,segment_E - Executive,segment_F - Luxury,segment_G - Sports,segment_I - Luxury,segment_JA - Mini,segment_JB - Compact,segment_JC - Medium,segment_JD - Large,segment_JE - Executive,segment_JF - Luxury,segment_N - Passenger Van,car_body_type_Cabriolet,car_body_type_Coupe,car_body_type_Hatchback,car_body_type_Liftback Sedan,car_body_type_SUV,car_body_type_Sedan,car_body_type_Small Passenger Van,car_body_type_Station/Estate
0.275,0.576008273009307,0.027522935779816515,0.4575586095392077,0.23754789272030652,0.47272727272727266,0.2603550295857987,0.3611111111111111,0.48000000000000004,0.2930897537728356,0.4285714285714285,0.42307692307692335,0.5425531914893615,0.46118721461187207,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.275,0.576008273009307,0.027522935779816515,0.4575586095392077,0.23754789272030652,0.47272727272727266,0.18934911242603547,0.3611111111111111,0.48000000000000004,0.2930897537728356,0.4285714285714285,0.42307692307692335,0.5425531914893615,0.46118721461187207,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.42500000000000004,0.5635987590486038,0.009938837920489298,0.2724333063864187,0.2183908045977011,0.47272727272727266,0.2840236686390532,0.4801587301587302,0.8,0.2978554408260524,0.4285714285714285,0.5030594405594409,0.7000000000000002,0.541856925418569,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.42500000000000004,0.5635987590486038,0.009938837920489298,0.2724333063864187,0.11494252873563215,0.5,0.2840236686390532,0.4801587301587302,0.8,0.2859412231930103,0.4285714285714285,0.5030594405594409,0.7000000000000002,0.5114155251141552,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.42500000000000004,0.7611168562564634,0.013761467889908258,0.30072756669361356,0.13793103448275867,0.6818181818181818,0.2603550295857987,0.6388888888888888,0.8,0.2859412231930103,0.4285714285714285,0.5030594405594409,0.7000000000000002,0.5114155251141552,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.42500000000000004,0.7611168562564634,0.013761467889908258,0.5998383185125302,0.15325670498084287,0.6636363636363636,0.2189349112426035,0.6785714285714285,0.9600000000000001,0.2859412231930103,0.4285714285714285,0.5030594405594409,0.7000000000000002,0.5114155251141552,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.42500000000000004,0.7611168562564634,0.013761467889908258,0.30072756669361356,0.23754789272030652,0.6454545454545454,0.2603550295857987,0.6388888888888888,0.8,0.2978554408260524,0.4285714285714285,0.5030594405594409,0.7000000000000002,0.541856925418569,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.42500000000000004,0.7611168562564634,0.013761467889908258,0.5998383185125302,0.2567049808429118,0.6272727272727272,0.2189349112426035,0.6785714285714285,0.9600000000000001,0.2533756949960286,0.4285714285714285,0.5030594405594409,0.7000000000000002,0.541856925418569,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.575,0.7611168562564634,0.013761467889908258,0.5998383185125302,0.1800766283524904,0.7181818181818181,0.10059171597633132,0.6785714285714285,0.8400000000000001,0.27879269261318507,0.4285714285714285,0.5716783216783217,0.6659574468085108,0.2496194824961946,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.575,0.7611168562564634,0.013761467889908258,0.5998383185125302,0.15325670498084287,0.7636363636363636,0.10059171597633132,0.6785714285714285,0.8400000000000001,0.27879269261318507,0.4285714285714285,0.5716783216783217,0.6659574468085108,0.2070015220700152,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
